
---------- Begin Simulation Statistics ----------
simSeconds                                   2.113312                       # Number of seconds simulated (Second)
simTicks                                 2113312397000                       # Number of ticks simulated (Tick)
finalTick                                2113312397000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   9372.64                       # Real time elapsed on the host (Second)
hostTickRate                                225476787                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8742144                       # Number of bytes of host memory used (Byte)
simInsts                                   1566797586                       # Number of instructions simulated (Count)
simOps                                     2751969689                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   167167                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     293617                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2113312398                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.348810                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.741394                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      4152265891                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   321969                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     3829536419                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                9422749                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           1400618150                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1910245195                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                6412                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2107734119                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.816897                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.380515                       # Number of insts issued each cycle (Count)
system.membus.snoopFanout::total                85234                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED  21991769000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy           318134001                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer2.occupancy          457797750                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer2.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests         170470                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests        85236                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------

---------- Begin Simulation Statistics ----------
simSeconds                                   0.014072                       # Number of seconds simulated (Second)
simTicks                                  14071516000                       # Number of ticks simulated (Tick)
finalTick                                2149375682000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     91.62                       # Real time elapsed on the host (Second)
hostTickRate                                153577770                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8747264                       # Number of bytes of host memory used (Byte)
simInsts                                   1601497302                       # Number of instructions simulated (Count)
simOps                                     2816867493                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                 17478863                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                   30743504                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         14071516                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.741104                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.349338                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        37433853                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     3328                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       37412926                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    330                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                75342                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            119491                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 892                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            13990059                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.674251                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.524236                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   4310493     30.81%     30.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1751122     12.52%     43.33% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1436268     10.27%     53.59% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1320532      9.44%     63.03% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1438620     10.28%     73.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1300836      9.30%     82.61% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    970235      6.94%     89.55% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    948022      6.78%     96.33% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    513931      3.67%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              13990059                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  242400     41.01%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      1      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     41.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     41.01% # attempts to use FU when none available (Count)
